brand,model,price,kilometrage,body_type,fuel_type,transmission,puissance_fiscale,registration_year,new,fuel_type_simple,year_extracted
Isuzu,D-MAX,145000.0,45000.0,4 x 4,Diesel,Manuelle,10.0,6.2020,no,diesel,2020.0
Volkswagen,Golf,51000.0,147000.0,Compacte,Essence,Manuelle,7.0,6.2013,no,essence,2013.0
Renault,Clio,45000.0,74000.0,Berline,Hybride essence,,,6.2021,no,hybride,2021.0
Mercedes-Benz,Classe C,130000.0,35000.0,Berline,Essence,Automatique,9.0,6.2020,no,essence,2020.0
Chevrolet,Cruze,26500.0,250.0,Berline,Essence,Manuelle,7.0,6.2014,no,essence,2014.0
Volkswagen,Polo,51000.0,200000.0,Compacte,Essence,Manuelle,4.0,6.2020,no,essence,2020.0
Citroen,C2,20000.0,210000.0,Compacte,Essence,Manuelle,5.0,6.2007,no,essence,2007.0
Kia,Sportage,75000.0,160000.0,4 x 4,Essence,Automatique,8.0,6.2019,no,essence,2019.0
Renault,Megane,31000.0,0.0,Berline,Diesel,Manuelle,6.0,6.2010,no,diesel,2010.0
Peugeot,208,43000.0,28000.0,Compacte,Essence,Manuelle,4.0,6.2023,no,essence,2023.0
Kia,Sorento,45000.0,162000.0,4 x 4,Essence,Automatique,18.0,6.2014,no,essence,2014.0
Hyundai,I 20,49000.0,103.0,Autres,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Renault,Megane,48000.0,230.0,Compacte,Diesel,Automatique,5.0,6.2019,no,diesel,2019.0
Ford,Transit,28000.0,260.0,Compacte,Diesel,Manuelle,2556.0,6.2006,no,diesel,2006.0
Toyota,Hilux,92000.0,300.0,4 x 4,Diesel,Manuelle,10.0,6.2010,no,diesel,2010.0
Kia,Rio,32800.0,246000.0,Berline,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Volkswagen,Amarok,155000.0,56000.0,Pick up,Diesel,Automatique,7.0,6.2023,no,diesel,2023.0
Kia,Sportage,95000.0,82900.0,4 x 4,Diesel,Automatique,7.0,6.2019,no,diesel,2019.0
Audi,A4,44000.0,262000.0,Compacte,Diesel,Manuelle,7.0,6.2008,no,diesel,2008.0
Volkswagen,Caddy,59000.0,82000.0,Utilitaire,Diesel,Manuelle,7.0,6.2023,no,diesel,2023.0
Fiat,Doblo,20000.0,210000.0,Compacte,Diesel,Automatique,5.0,6.2017,no,diesel,2017.0
Volkswagen,Polo,51000.0,81000.0,Berline,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Volkswagen,Passat,74500.0,99500.0,Berline,Essence,Manuelle,8.0,6.2021,no,essence,2021.0
Peugeot,301,27900.0,128000.0,Compacte,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Renault,Clio,15999.0,350.0,Compacte,Diesel,Manuelle,4.0,6.2008,no,diesel,2008.0
BMW,Serie 1,52000.0,200.0,Compacte,Essence,Automatique,7.0,6.2013,no,essence,2013.0
Audi,A4,59000.0,150000.0,Berline,Essence,Manuelle,8.0,6.2017,no,essence,2017.0
Renault,Capture,42500.0,109000.0,Compacte,Essence,Automatique,6.0,6.2014,no,essence,2014.0
Renault,Clio,19000.0,360.0,Berline,Diesel,Manuelle,5.0,6.2006,no,diesel,2006.0
BMW,X1,128000.0,100.0,4 x 4,Hybride essence,Automatique,6.0,6.2022,no,hybride,2022.0
Kia,Rio,35000.0,196000.0,Berline,Essence,Manuelle,5.0,6.2016,no,essence,2016.0
Mazda,BT-50,50000.0,156000.0,4 x 4,Diesel,Manuelle,9.0,6.2018,no,diesel,2018.0
Mercedes-Benz,Classe C,70000.0,114000.0,Berline,Diesel,Manuelle,6.0,6.2011,no,diesel,2011.0
Dacia,Dokker,34000.0,163000.0,Utilitaire,Diesel,Manuelle,5.0,6.2022,no,diesel,2022.0
Volkswagen,Polo,23500.0,200.0,Compacte,Essence,Automatique,4.0,6.2007,no,essence,2007.0
Hyundai,I 20,26600.0,270.0,Compacte,Essence,Automatique,4.0,6.2015,no,essence,2015.0
Mahindra,Hover,30000.0,70000.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Renault,Megane,21000.0,248.0,Berline,Essence,Manuelle,6.0,6.2006,no,essence,2006.0
mini,Cooper,29000.0,160000.0,Compacte,Essence,Manuelle,6.0,6.2010,no,essence,2010.0
Ssangyong,Tivoli,53500.0,59000.0,Compacte,Essence,Manuelle,6.0,6.2021,no,essence,2021.0
Mercedes-Benz,Classe CLA,62000.0,200300.0,Berline,Diesel,Manuelle,5.0,6.2014,no,diesel,2014.0
Chevrolet,Aveo,23500.0,159000.0,Compacte,Essence,Manuelle,5.0,6.2008,no,essence,2008.0
Citroen,C35,26500.0,227000.0,Compacte,Essence,Manuelle,5.0,6.2010,no,essence,2010.0
Mitsubishi,Pajero,95000.0,290000.0,4 x 4,Diesel,Manuelle,11.0,6.2008,no,diesel,2008.0
Seat,Leon,54000.0,153000.0,Compacte,Essence,Manuelle,6.0,6.2020,no,essence,2020.0
Dacia,Dokker,39500.0,44500.0,Utilitaire,Diesel,Manuelle,6.0,6.2021,no,diesel,2021.0
Kia,Sportage,82000.0,76000.0,Autres,Essence,,,6.2016,no,essence,2016.0
Renault,Fluence,26500.0,20000.0,Berline,Essence,Automatique,6.0,6.2013,no,essence,2013.0
Kia,Sportage,56000.0,190000.0,4 x 4,Essence,Automatique,11.0,6.2011,no,essence,2011.0
Ford,Fiesta,21800.0,250000.0,Compacte,Essence,Manuelle,5.0,6.2008,no,essence,2008.0
Mahindra,Hover,26000.0,101.0,4 x 4,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
Mercedes-Benz,Classe C,110000.0,105000.0,Berline,Essence,Automatique,9.0,6.2017,no,essence,2017.0
Opel,Corsa,22000.0,134700.0,Compacte,Essence,Manuelle,5.0,6.2015,no,essence,2015.0
Mercedes-Benz,Classe E,95000.0,98500.0,Berline,Essence,Automatique,10.0,6.2014,no,essence,2014.0
Peugeot,208,29500.0,135000.0,Compacte,Essence,Manuelle,4.0,6.2018,no,essence,2018.0
Opel,Corsa,32000.0,100000.0,Compacte,Essence,Manuelle,5.0,6.2016,no,essence,2016.0
Kia,Picanto,36000.0,131000.0,Compacte,Essence,Manuelle,4.0,6.2021,no,essence,2021.0
Haval,H6,79000.0,96000.0,4 x 4,Essence,Automatique,8.0,6.2021,no,essence,2021.0
Citroen,C3,35000.0,178000.0,Compacte,Essence,Manuelle,5.0,6.2020,no,essence,2020.0
Peugeot,3008,71000.0,133000.0,Autres,Diesel,Automatique,6.0,6.2018,no,diesel,2018.0
Seat,Altea,70000.0,30000.0,Utilitaire,Essence,Automatique,8.0,6.2024,no,essence,2024.0
Renault,Clio,32400.0,187.0,Autres,Essence,Manuelle,3.0,6.2013,no,essence,2013.0
Citroen,C5,27000.0,250.0,Autres,Essence,Automatique,9.0,6.2011,no,essence,2011.0
Land Rover,Range Rover Sport,120000.0,81000.0,4 x 4,Diesel,Automatique,2200.0,6.2015,no,diesel,2015.0
Hyundai,Tucson,87000.0,115000.0,Autres,Hybride Diesel,Manuelle,6.0,6.2020,no,hybride,2020.0
Volkswagen,Golf,31000.0,300.0,Compacte,Diesel,Manuelle,6.0,6.2008,no,diesel,2008.0
Hyundai,I 10,39500.0,120000.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Citroen,C2,20000.0,210000.0,Compacte,Essence,Manuelle,5.0,6.2007,no,essence,2007.0
Hyundai,I 20,36500.0,240.0,Compacte,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Toyota,Corolla verso,66000.0,65000.0,Compacte,Essence,Manuelle,6.0,6.2021,no,essence,2021.0
Ford,Focus,27000.0,220000.0,Autres,Essence,Manuelle,6.0,6.2010,no,essence,2010.0
Peugeot,208,31990.0,63000.0,Compacte,Essence,Manuelle,4.0,6.2020,no,essence,2020.0
Mercedes-Benz,Classe GLA,98000.0,150000.0,Compacte,Essence,Automatique,7.0,6.2020,no,essence,2020.0
Dacia,Dokker,34500.0,147000.0,Utilitaire,Diesel,Manuelle,6.0,6.2021,no,diesel,2021.0
Volkswagen,Jetta,40000.0,216000.0,Berline,Essence,Manuelle,6.0,6.2012,no,essence,2012.0
Porsche,Cayenne,264996.0,73000.0,Autres,Essence,Automatique,16.0,6.2020,no,essence,2020.0
Ford,Fiesta,28000.0,220000.0,Compacte,Essence,Automatique,5.0,6.2014,no,essence,2014.0
Suzuki,Vitara,54000.0,179099.0,4 x 4,Essence,Manuelle,7.0,6.2019,no,essence,2019.0
Haval,H6,62000.0,103000.0,4 x 4,Essence,Automatique,9.0,6.2019,no,essence,2019.0
Volkswagen,Polo,44000.0,144000.0,Compacte,Essence,Manuelle,5.0,6.2019,no,essence,2019.0
Suzuki,Baleno,145000.0,3267.0,Berline,Essence,Manuelle,4.0,6.2022,no,essence,2022.0
Kia,Ceed,93000.0,80000.0,4 x 4,Electrique,Automatique,5.0,6.2022,no,electrique,2022.0
Citroen,Nemo,30000.0,142000.0,Compacte,Diesel,Manuelle,6.0,6.2016,no,diesel,2016.0
Ford,Fiesta,35000.0,102000.0,Compacte,Essence,Automatique,5.0,6.2017,no,essence,2017.0
Hyundai,I 20,51900.0,143.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Audi,A4,55000.0,200000.0,Berline,Diesel,Manuelle,7.0,6.2011,no,diesel,2011.0
Peugeot,206+,23800.0,165000.0,Compacte,Essence,Manuelle,4.0,6.2010,no,essence,2010.0
Volkswagen,Golf 7,65000.0,150000.0,Berline,Essence,Automatique,6.0,6.2019,no,essence,2019.0
Isuzu,D-MAX,85000.0,50000.0,Pick up,Diesel,Manuelle,8.0,6.2023,no,diesel,2023.0
Citroen,C5,33000.0,217000.0,Autres,Diesel,Manuelle,6.0,6.2013,no,diesel,2013.0
Autres,Autres,39000.0,137000.0,Autres,Essence,Manuelle,6.0,6.2019,no,essence,2019.0
Audi,A4,37500.0,240.0,Berline,Essence,Manuelle,7.0,6.2013,no,essence,2013.0
Peugeot,5008,73000.0,209000.0,Berline,Essence,Manuelle,7.0,6.2021,no,essence,2021.0
Skoda,Octavia,83000.0,86000.0,Berline,Essence,Automatique,6.0,6.2021,no,essence,2021.0
Citroen,C35,48000.0,67000.0,Berline,Essence,Manuelle,83.0,6.2022,no,essence,2022.0
Audi,A3,74000.0,140000.0,Berline,Diesel,Automatique,8.0,6.2017,no,diesel,2017.0
Mercedes-Benz,Classe C Coupe,70000.0,300000.0,Berline,Essence,Automatique,9.0,6.2012,no,essence,2012.0
Hyundai,Creta,67000.0,166000.0,Compacte,Essence,Automatique,7.0,6.2018,no,essence,2018.0
Hyundai,I 20,35500.0,210000.0,Berline,Essence,Manuelle,5.0,6.2020,no,essence,2020.0
Seat,Seat.Leon,46000.0,106.0,Compacte,Essence,Manuelle,5.0,6.2013,no,essence,2013.0
Citroen,Berlingo,50000.0,154539.0,Utilitaire,Diesel,Manuelle,5.0,6.2023,no,diesel,2023.0
Volkswagen,Golf 5,28000.0,288000.0,Berline,Diesel,Manuelle,6.0,6.2006,no,diesel,2006.0
Citroen,C2,20000.0,200000.0,Compacte,Essence,Manuelle,5.0,6.2007,no,essence,2007.0
Fiat,Doblo,61800.0,7000.0,Utilitaire,Diesel,Manuelle,5.0,6.2025,no,diesel,2025.0
Mazda,E2000,45000.0,142000.0,Compacte,Essence,Automatique,6.0,6.2016,no,essence,2016.0
Peugeot,208,37000.0,190000.0,Berline,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Ford,Focus,35555.0,266000.0,Compacte,Diesel,Manuelle,6.0,6.2018,no,diesel,2018.0
Citroen,C-Elysée,28000.0,64000.0,Berline,Essence,Manuelle,5.0,6.2017,no,essence,2017.0
Mahindra,Hover,29000.0,8500.0,Compacte,Essence,Manuelle,5.0,6.2020,no,essence,2020.0
Volkswagen,Touran,95000.0,225000.0,Monospace,Diesel,Manuelle,6.0,6.2021,no,diesel,2021.0
Ford,Fiesta,42000.0,78000.0,Compacte,Essence,Manuelle,1.0,6.2020,no,essence,2020.0
Renault,Megane,31000.0,271000.0,Compacte,Diesel,Manuelle,5.0,6.2011,no,diesel,2011.0
Chery,Tiggo,40000.0,73000.0,Berline,Essence,Manuelle,6.0,6.2020,no,essence,2020.0
Ford,Fiesta,21800.0,250000.0,Compacte,Essence,Manuelle,5.0,6.2008,no,essence,2008.0
Mercedes-Benz,Classe E,60000.0,300000.0,Cabriolet,Diesel,Automatique,14.0,6.2010,no,diesel,2010.0
Mahindra,Hover,28000.0,58000.0,Autres,Essence,Manuelle,5.0,6.2020,no,essence,2020.0
Hyundai,Creta,65000.0,92000.0,Compacte,Essence,Manuelle,7.0,6.2018,no,essence,2018.0
Volkswagen,Golf,55000.0,200000.0,Berline,Essence,Automatique,6.0,6.2018,no,essence,2018.0
Ssangyong,Tivoli,81000.0,56000.0,Compacte,Essence,Automatique,8.0,6.2022,no,essence,2022.0
Kia,Rio,49500.0,83000.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Volkswagen,Touareg,280000.0,3100.0,4 x 4,Essence,Automatique,24.0,6.2025,no,essence,2025.0
Mercedes-Benz,Classe CLA,60000.0,240000.0,Berline,Essence,Automatique,7.0,6.2014,no,essence,2014.0
Mercedes-Benz,Classe GLA,147000.0,170000.0,4 x 4,Essence,Automatique,7.0,6.2021,no,essence,2021.0
Fiat,Fiorino,30000.0,140.0,Berline,Diesel,Manuelle,5.0,6.2021,no,diesel,2021.0
Audi,A3,39000.0,120000.0,Compacte,Diesel,Manuelle,6.0,6.2008,no,diesel,2008.0
Peugeot,806,55000.0,90000.0,Pick up,Diesel,Manuelle,6.0,6.2022,no,diesel,2022.0
Ford,ECOSPORT,65000.0,75000.0,Autres,Diesel,Manuelle,5.0,6.2018,no,diesel,2018.0
Kia,Rio,48900.0,130000.0,Compacte,Essence,Manuelle,5.0,6.2019,no,essence,2019.0
MG,HS,57000.0,128000.0,4 x 4,Essence,Automatique,9.0,6.2017,no,essence,2017.0
Volkswagen,Golf 8,87900.0,100000.0,Autres,Essence,Manuelle,7.0,6.2021,no,essence,2021.0
Renault,Clio,47800.0,97000.0,Autres,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
Nissan,Qashqai,64000.0,53000.0,4 x 4,Diesel,Manuelle,7.0,6.2015,no,diesel,2015.0
Kia,Optima,43500.0,300.0,Berline,Essence,Automatique,10.0,6.2014,no,essence,2014.0
BMW,X1,79900.0,188000.0,4 x 4,Diesel,Manuelle,6.0,6.2016,no,diesel,2016.0
Citroen,C3,53000.0,67000.0,Berline,Essence,Manuelle,4.0,6.2022,no,essence,2022.0
Mercedes-Benz,Classe E,155000.0,130000.0,Berline,Diesel,Automatique,8.0,6.2021,no,diesel,2021.0
Volkswagen,Golf,70000.0,37000.0,Compacte,Essence,Manuelle,6.0,6.2018,no,essence,2018.0
Kia,Sportage,120000.0,65000.0,4 x 4,Essence,Automatique,10.0,6.2023,no,essence,2023.0
Citroen,C5,30000.0,290000.0,Berline,Diesel,Manuelle,6.0,6.2011,no,diesel,2011.0
Suzuki,Celerio,35000.0,32000.0,Autres,Essence,Manuelle,68.0,6.2023,no,essence,2023.0
Volkswagen,Jetta,25000.0,200.0,Compacte,Diesel,Manuelle,6.0,6.2012,no,diesel,2012.0
Renault,Clio,48000.0,48000.0,Berline,Essence,Manuelle,5.0,6.2020,no,essence,2020.0
Skoda,Fabia,44000.0,158.0,Compacte,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Ford,Fiesta,21000.0,180000.0,Berline,Essence,Manuelle,5.0,6.2006,no,essence,2006.0
Ssangyong,Tivoli,62000.0,75554.0,Autres,Essence,Manuelle,6.0,6.2022,no,essence,2022.0
Mercedes-Benz,Classe C,81000.0,217000.0,Berline,Diesel,Automatique,7.0,6.2015,no,diesel,2015.0
Peugeot,3008,79500.0,150.0,Monospace,Essence,Manuelle,7.0,6.2022,no,essence,2022.0
Citroen,C3,28000.0,92000.0,Monospace,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
Citroen,C4 Cactus,33000.0,132000.0,Autres,Essence,Manuelle,5.0,6.2016,no,essence,2016.0
Hyundai,Accent,68000.0,44000.0,Berline,Essence,Automatique,6.0,6.2022,no,essence,2022.0
MG,ZS,53500.0,80000.0,Berline,Essence,Manuelle,7.0,6.2020,no,essence,2020.0
Peugeot,508,32000.0,290.0,Autres,Diesel,Manuelle,6.0,6.2011,no,diesel,2011.0
Citroen,C3,37000.0,40000.0,Berline,Essence,Manuelle,4.0,6.2019,no,essence,2019.0
Citroen,Berlingo,46000.0,165000.0,Utilitaire,Diesel,Manuelle,5.0,6.2021,no,diesel,2021.0
Mercedes-Benz,Classe A,68000.0,128500.0,Compacte,Essence,Manuelle,8.0,6.2014,no,essence,2014.0
Kia,Sportage,150000.0,11000.0,Utilitaire,Essence,Automatique,2000.0,6.2024,no,essence,2024.0
Volkswagen,Polo,37500.0,215000.0,Autres,Essence,Manuelle,65.0,6.2016,no,essence,2016.0
Kia,Sportage,103000.0,81900.0,4 x 4,Diesel,Automatique,,6.2018,no,diesel,2018.0
Peugeot,3008,73000.0,220000.0,Autres,Essence,Automatique,7.0,6.2021,no,essence,2021.0
Peugeot,208,39500.0,42500.0,Compacte,Essence,Manuelle,4.0,6.2022,no,essence,2022.0
Citroen,Jumpy,48000.0,175.9,Autres,Diesel,Manuelle,6.0,6.2017,no,diesel,2017.0
Volkswagen,Polo,61500.0,83000.0,Compacte,Essence,Manuelle,4.0,6.2021,no,essence,2021.0
Peugeot,Partner,65000.0,230000.0,Berline,Diesel,Manuelle,6.0,6.2015,no,diesel,2015.0
Haval,H6,69800.0,110000.0,Monospace,Essence,Automatique,9.0,6.2020,no,essence,2020.0
Citroen,C1,26000.0,67000.0,Utilitaire,Essence,Manuelle,,6.2011,no,essence,2011.0
BMW,Serie 1,84000.0,124000.0,Compacte,Essence,Automatique,8.0,6.2020,no,essence,2020.0
mini,Country Man,42000.0,143000.0,4 x 4,Essence,Manuelle,6.0,6.2014,no,essence,2014.0
Mercedes-Benz,Classe E,235000.0,49000.0,Berline,Hybride essence,Automatique,10.0,6.2022,no,hybride,2022.0
Volkswagen,Golf,73000.0,74000.0,Berline,Essence,Automatique,6.0,6.2017,no,essence,2017.0
Mahindra,Hover,24500.0,93000.0,Compacte,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Renault,Clio,40800.0,117000.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Opel,Mokka,48500.0,215000.0,Autres,Diesel,Manuelle,7.0,6.2015,no,diesel,2015.0
Volkswagen,Passat,105000.0,88000.0,Berline,Hybride essence,Automatique,8.0,6.2021,no,hybride,2021.0
Mercedes-Benz,Classe CLA,75000.0,280000.0,Utilitaire,Essence,Automatique,8.0,6.2013,no,essence,2013.0
Kia,Sportage,55000.0,192000.0,Autres,Essence,Automatique,10.0,6.2015,no,essence,2015.0
Volkswagen,T-ROC,84500.0,95000.0,4 x 4,Essence,Manuelle,6.0,6.2023,no,essence,2023.0
Honda,City,49000.0,80000.0,Berline,Essence,Automatique,7.0,6.2021,no,essence,2021.0
Toyota,Corolla,75000.0,8400.0,Compacte,Essence,Automatique,6.0,6.2019,no,essence,2019.0
Seat,Ibiza,34500.0,140000.0,Compacte,Essence,Manuelle,5.0,6.2012,no,essence,2012.0
Volkswagen,Tiguan,60000.0,265000.0,Compacte,Diesel,Manuelle,8.0,6.2014,no,diesel,2014.0
BMW,Serie 3,62000.0,152000.0,Berline,Essence,Automatique,7.0,6.2016,no,essence,2016.0
Volkswagen,Passat,29500.0,297.0,Autres,Essence,Manuelle,7.0,6.2007,no,essence,2007.0
Citroen,C-Elysée,26000.0,144000.0,Autres,Essence,Manuelle,5.0,6.2016,no,essence,2016.0
Nissan,Juke,52000.0,157000.0,Compacte,Essence,Automatique,6.0,6.2016,no,essence,2016.0
MG,ZS,49500.0,182000.0,Autres,Essence,Automatique,7.0,6.2019,no,essence,2019.0
BMW,X1,105000.0,79500.0,Autres,Essence,Automatique,8.0,6.2019,no,essence,2019.0
Volkswagen,Polo,33500.0,268000.0,Compacte,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
Fiat,Doblo,20800.0,360.0,Compacte,Diesel,Automatique,5.0,6.2018,no,diesel,2018.0
BMW,Serie 3,43900.0,167000.0,Berline,Essence,Manuelle,7.0,6.2009,no,essence,2009.0
BMW,Serie 3,43900.0,128000.0,Berline,Essence,Manuelle,7.0,6.2010,no,essence,2010.0
MG,5,60000.0,0.0,Berline,Essence,Manuelle,6.0,6.2025,no,essence,2025.0
Volkswagen,Jetta,12345.0,168000.0,Berline,Diesel,Automatique,8.0,6.2017,no,diesel,2017.0
Citroen,C3,56000.0,61000.0,Berline,Essence,Automatique,7.0,6.2020,no,essence,2020.0
Hyundai,I 20,38500.0,150000.0,Berline,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Fiat,500,32500.0,182000.0,Compacte,Essence,Manuelle,4.0,6.2015,no,essence,2015.0
Mazda,3,44000.0,110000.0,Berline,Essence,Manuelle,6.0,6.2016,no,essence,2016.0
Volkswagen,Polo,22000.0,190000.0,Berline,Essence,Manuelle,4.0,6.2007,no,essence,2007.0
Kia,Ceed,95000.0,84000.0,Autres,Essence,Automatique,9.0,6.2022,no,essence,2022.0
Kia,Cerato,38500.0,286000.0,Berline,Essence,Automatique,7.0,6.2013,no,essence,2013.0
Volkswagen,Golf 6,36000.0,252000.0,Compacte,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
Suzuki,Celerio,35000.0,30.0,Compacte,Essence,Manuelle,3.0,6.2021,no,essence,2021.0
Peugeot,3008,30000.0,156400.0,Autres,Essence,Manuelle,7.0,6.2010,no,essence,2010.0
Ssangyong,Tivoli,54000.0,111000.0,Berline,Essence,Manuelle,6.0,6.2020,no,essence,2020.0
Peugeot,301,28500.0,170000.0,Berline,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Isuzu,D-MAX,165000.0,129000.0,4 x 4,Diesel,Automatique,10.0,6.2019,no,diesel,2019.0
Chery,Tiggo,80000.0,40000.0,4 x 4,Essence,Automatique,9.0,6.2022,no,essence,2022.0
Peugeot,Partner,68000.0,78000.0,Berline,Diesel,Manuelle,5.0,6.2022,no,diesel,2022.0
Mercedes-Benz,Classe CLA,79000.0,190000.0,Berline,Essence,Automatique,7.0,6.2015,no,essence,2015.0
Seat,Ibiza,32500.0,183000.0,Compacte,Essence,Automatique,5.0,6.2015,no,essence,2015.0
Hyundai,I 20,65000.0,59000.0,Autres,Essence,Automatique,,6.2022,no,essence,2022.0
Volkswagen,Golf,63000.0,157000.0,Berline,Essence,Manuelle,6.0,6.2016,no,essence,2016.0
Ford,Ranger,55000.0,200000.0,Pick up,Diesel,Manuelle,7.0,6.2014,no,diesel,2014.0
Opel,Astra,52000.0,70000.0,Berline,Essence,Manuelle,6.0,6.2022,no,essence,2022.0
Citroen,C3,34000.0,105000.0,Compacte,Essence,Manuelle,4.0,6.2020,no,essence,2020.0
BMW,Serie 1,120000.0,50000.0,Berline,Diesel,Automatique,,6.2021,no,diesel,2021.0
Opel,Astra,53000.0,90000.0,Berline,Essence,Manuelle,6.0,6.2022,no,essence,2022.0
Volkswagen,Polo,49000.0,91000.0,Compacte,Essence,Manuelle,4.0,6.2021,no,essence,2021.0
Chery,A3,32500.0,150000.0,Berline,Essence,Manuelle,6.0,6.2018,no,essence,2018.0
Peugeot,407,21000.0,300000.0,Berline,Diesel,Manuelle,6.0,6.2007,no,diesel,2007.0
Mercedes-Benz,Classe C,85000.0,225000.0,Berline,Diesel,Manuelle,6.0,6.2019,no,diesel,2019.0
Kia,Rio,50500.0,125000.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Renault,Clio,43300.0,10000.0,Berline,Diesel,Manuelle,4.0,6.2019,no,diesel,2019.0
Peugeot,Partner,36000.0,137058.0,Utilitaire,Diesel,Manuelle,5.0,6.2014,no,diesel,2014.0
Audi,A4,38000.0,240.0,Compacte,Essence,Manuelle,7.0,6.2013,no,essence,2013.0
Honda,Civic,57000.0,200000.0,Berline,Essence,Automatique,10.0,6.2017,no,essence,2017.0
BMW,Serie 3,67000.0,140000.0,Berline,Essence,Automatique,7.0,6.2015,no,essence,2015.0
BMW,Serie 5,70000.0,202575.0,Berline,Diesel,Manuelle,190.0,6.2016,no,diesel,2016.0
Ssangyong,Actyon,32800.0,190000.0,4 x 4,Diesel,Automatique,8.0,6.2013,no,diesel,2013.0
Volkswagen,Golf 7,66000.0,110000.0,Berline,Essence,Manuelle,6.0,6.2020,no,essence,2020.0
Kia,Ceed,72000.0,0.0,4 x 4,Essence,Manuelle,6.0,6.2021,no,essence,2021.0
Fiat,Panda,30000.0,155000.0,Berline,Essence,Manuelle,4.0,6.2016,no,essence,2016.0
Kia,Ceed,65000.0,100000.0,Compacte,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
Renault,Capture,74000.0,31000.0,Autres,Essence,Automatique,7.0,6.2020,no,essence,2020.0
Audi,Q3,60000.0,61000.0,Berline,Essence,Automatique,8.0,6.2023,no,essence,2023.0
Skoda,Octavia,63000.0,103000.0,Berline,Essence,Automatique,7.0,6.2020,no,essence,2020.0
Fiat,Fiorino,41000.0,40000.0,Autres,Diesel,Manuelle,5.0,6.2024,no,diesel,2024.0
Volkswagen,T-ROC,120000.0,50000.0,4 x 4,Essence,Automatique,19.0,6.2022,no,essence,2022.0
Mercedes-Benz,Classe GL,12345.0,234000.0,4 x 4,Diesel,Automatique,14.0,6.2012,no,diesel,2012.0
Citroen,DS3,26000.0,181000.0,Compacte,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
BMW,Serie 1,36000.0,160000.0,Berline,Essence,Manuelle,7.0,6.2010,no,essence,2010.0
Audi,A5,62000.0,14000.0,Berline,Essence,Automatique,10.0,6.2015,no,essence,2015.0
Fiat,Grande Punto,26000.0,159000.0,Compacte,Essence,Automatique,4.0,6.2011,no,essence,2011.0
BMW,X1,125000.0,50000.0,Autres,Essence,Automatique,13.0,6.2019,no,essence,2019.0
Citroen,DS3,27600.0,181000.0,Compacte,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Kia,Sportage,85000.0,106776.0,4 x 4,Diesel,Manuelle,6.0,6.2018,no,diesel,2018.0
Mercedes-Benz,Classe C,54000.0,255000.0,Berline,Essence,Automatique,9.0,6.2010,no,essence,2010.0
Volkswagen,Passat,32000.0,237651.0,Berline,Diesel,Manuelle,6.0,6.2009,no,diesel,2009.0
Volkswagen,Caddy,22500.0,285000.0,Utilitaire,Diesel,Manuelle,8.0,6.2010,no,diesel,2010.0
Mercedes-Benz,Classe B,175000.0,17000.0,Berline,Essence,Automatique,9.0,6.2021,no,essence,2021.0
Volkswagen,Golf 7,65000.0,137000.0,Autres,Essence,Manuelle,6.0,6.2019,no,essence,2019.0
Opel,Astra,22000.0,245000.0,Compacte,Essence,Manuelle,5.0,6.2008,no,essence,2008.0
Dacia,Dokker,18000.0,40000.0,Autres,Diesel,Manuelle,5.0,6.2014,no,diesel,2014.0
BMW,Serie 2,63997.0,220000.0,Monospace,Diesel,Manuelle,6.0,6.2017,no,diesel,2017.0
Citroen,Nemo,21500.0,210.0,Berline,Diesel,Manuelle,5.0,6.2014,no,diesel,2014.0
Renault,Megane,32000.0,151000.0,Monospace,Diesel,Manuelle,5.0,6.2011,no,diesel,2011.0
Citroen,C3,36000.0,13000.0,Berline,Essence,Manuelle,4.0,6.2020,no,essence,2020.0
Volkswagen,Tiguan,67000.0,185000.0,4 x 4,Essence,Automatique,8.0,6.2016,no,essence,2016.0
Citroen,C-Elysée,25000.0,197000.0,Berline,Essence,Manuelle,5.0,6.2015,no,essence,2015.0
